DATE	ID	Description
12/12/2022	9813	יש ל ו רו שם ח יובי עלינו   
18/12/2022	9819	בודק ת מח ירים בזאפ    
20/12/2022	9821	להיו ת אד יבים . יתכ ן שבו דקת מחי רים באינטרנט
26/12/2022	9818	"שאלה עבו ר מה גבינ ו 150 ש""ח כש בסוף לא תיקנה"
30/12/2022	9828	חבדנ יק      
30/12/2022	9829	כעסה על שהגי עה מא שדוד והמע בדה היתה סגורה.
02/01/2023	9820	לתת שירו ת אד יב וז ריז   
03/01/2023	9830	חבדנ יק מ השכו נה    
12/01/2023	9836	"הביא דיי סון, יודע מה הת קלה וכב ר בירר מחיר.שנתבקש לבדיקה הלך"
13/01/2023	3182	לקוח טוב !     
16/01/2023	6241	רוצה בדי קה ב לי כס ף   
22/01/2023	3737	"רמלא י מכ יר א ת אבא ז""ל גדל עם התימנים"
26/01/2023	9850	חרדי מאח יסמך     
27/01/2023	9851	רב ה קהיל ה של נירה    
03/02/2023	210	לתת יחס אדיב וזרי ז   
07/02/2023	134	לווד א שה בין פרוצד ורה   
09/02/2023	1689	תעשי ה או ירית מכיר את ה רב א למל יח ניסים
09/02/2023	9841	התאכ זב ש לקח הרבה זמן ע ד לב דיק ה ולתיקון
13/02/2023	9840	יש ל ו רו שם ח יובי עלינו   
16/02/2023	9847	לקוח ות ט ובים     
16/02/2023	9853	בודק מחי רים בחברה ובתח נות אחר ות
19/02/2023	3604	בודק מחי רים באינט רנט   
20/02/2023	9852	גרעי ן תו רני. יש לה רושם חיו בי עלינו.
24/02/2023	3812	קרוב ת מש פחה של מא ור בט אשוי לי 
26/02/2023	3413	"מכיר את אבא ז""ל מ רמלה   "
12/03/2023	8854	"מכיר ה את חנה לוי אשת י צחק בן הדוד ז""ל"
15/03/2023	2600	"הוחל ף גו ""ח ק ומפלט במיח ם ח/ ק:6 199"
15/03/2023	9862	חבדנ יקים .גיס תו של קוק מגני אב יב
29/03/2023	9873	גרעי ן תו רני     
30/03/2023	9875	להיו ת אד יב.ה נכד ש ל משה שלו ם מ חדיד.לאחר שיחה קשה בטלפון
03/04/2023	9866	לקוח ה טו בה.     
04/04/2023	9865	שואל שאל ות.ו יתר ע ל ניק וי ה שוא ב.ביקש רק תיקון.
